datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,year,month,day,dayofweek,is_weekend,total_sales,total_sales_lag_1,total_sales_lag_7,total_sales_lag_30,rolling_mean_7,rolling_std_7
2016-09-03,5.33,4.025,6.5,54.2,5.0,0.0,4.0,4.0,2016,9,276,0.0,2016,9,3,5,1,83.055,60.36,42.08266667,80.09299999999999,46.30423809571429,15.958797488564999
2016-09-04,8.33,4.396,0.0,30.9,10.0,0.0,4.0,5.0,2016,9,276,0.0,2016,9,4,6,1,62.626,83.055,68.55,87.75,52.157428571428575,20.90086628074824
2016-09-05,3.32,4.396,2.0,34.3,8.0,2.0,2.0,4.0,2016,9,276,0.0,2016,9,5,0,0,60.016,62.626,32.169999999999995,67.662,51.311142857142855,20.235852921885822
2016-09-06,5.0,1.33,1.0,32.8,14.0,3.0,0.0,3.0,2016,9,276,0.0,2016,9,6,1,0,60.129999999999995,60.016,21.880000000000003,80.555,55.289142857142856,18.509269123231057
2016-09-07,2.33,2.19,3.0,37.6,14.0,0.0,0.0,3.0,2016,9,276,0.0,2016,9,7,2,0,62.120000000000005,60.129999999999995,49.027,75.83,60.75342857142857,11.208719847469261
2016-09-08,6.0,2.99,4.0,33.0,8.0,1.0,0.0,0.0,2016,9,276,0.0,2016,9,8,3,0,54.99,62.120000000000005,50.06,79.99000000000001,62.62385714285715,9.947204572618752
2016-09-09,4.99,3.99,3.25,26.124,11.0,2.0,10.0,3.0,2016,9,276,0.0,2016,9,9,4,0,64.354,54.99,60.36,61.43,63.32814285714286,9.042809416484495
2016-09-10,8.33,11.31,10.0,34.0,9.0,0.0,4.0,3.0,2016,9,276,0.0,2016,9,10,5,1,79.64,64.354,83.055,37.33,63.898714285714284,8.949842283792792
2016-09-11,2.66,6.99,7.1,57.2,8.0,0.0,10.0,4.0,2016,9,276,0.0,2016,9,11,6,1,95.95,79.64,62.626,60.02,63.41085714285714,7.743350080952943
2016-09-12,7.0,6.0,4.0,24.0,10.0,0.0,8.0,4.0,2016,9,276,0.0,2016,9,12,0,0,63.0,95.95,60.016,58.737,68.17142857142858,14.487324101401565
2016-09-13,7.0,5.759,4.0,32.0,13.0,0.0,2.0,0.0,2016,9,276,0.0,2016,9,13,1,0,63.759,63.0,60.129999999999995,41.573666669999994,68.59771428571428,14.249303956267417
2016-09-14,6.0,3.792,2.5,24.4,7.0,0.0,8.0,2.0,2016,9,276,0.0,2016,9,14,2,0,53.692,63.759,62.120000000000005,43.33,69.11614285714286,13.952810785269282
2016-09-15,3.0,6.628,2.0,38.0,31.0,0.0,3.0,1.0,2016,9,276,0.0,2016,9,15,3,0,84.628,53.692,54.99,50.61,67.91214285714285,14.982748017064836
2016-09-16,2.0,1.33,4.0,26.3,17.0,0.0,3.0,0.0,2016,9,276,0.0,2016,9,16,4,0,53.63,84.628,64.354,41.17,72.14614285714286,14.909992403626275
2016-09-17,6.67,3.693,2.4,56.0,11.0,0.0,5.0,4.1,2016,9,276,0.0,2016,9,17,5,1,88.863,53.63,79.64,47.953,70.61414285714287,16.32762551045089
2016-09-18,5.99,7.32,2.0,24.45,4.0,0.0,8.0,1.0,2016,9,276,0.0,2016,9,18,6,1,52.76,88.863,95.95,48.93,71.93171428571429,17.506907481660814
2016-09-19,4.0,3.396,2.15,31.0,11.0,2.0,0.0,1.0,2016,9,276,0.0,2016,9,19,0,0,54.546,52.76,63.0,46.519999999999996,65.76171428571429,15.072851629273693
2016-09-20,4.67,2.792,3.0,33.4,14.0,0.0,4.0,1.0,2016,9,276,0.0,2016,9,20,1,0,62.861999999999995,54.546,63.759,67.027,64.554,15.658332723079754
2016-09-21,8.34,4.31,3.05,19.7,12.0,0.0,3.0,2.0,2016,9,276,0.0,2016,9,21,2,0,52.4,62.861999999999995,53.692,38.926,64.42585714285714,15.66958942696098
2016-09-22,6.33,2.33,2.1,29.4,6.0,0.0,4.0,3.0,2016,9,276,0.0,2016,9,22,3,0,53.16,52.4,84.628,33.966,64.24128571428572,15.82394431143614
2016-09-23,2.33,6.99,6.0,28.4,13.0,3.0,7.0,1.0,2016,9,276,0.0,2016,9,23,4,0,67.72,53.16,53.63,37.117000000000004,59.74585714285714,13.342275598370058
2016-09-24,2.0,3.779,6.2,61.2,8.0,0.0,1.0,1.0,2016,9,276,0.0,2016,9,24,5,1,83.179,67.72,88.863,48.4,61.75871428571428,13.328665833637128
2016-09-25,6.0,4.33,3.0,61.125,3.0,0.0,10.0,2.0,2016,9,276,0.0,2016,9,25,6,1,89.455,83.179,52.76,31.723,60.946714285714286,11.441816037592071
2016-09-26,5.99,1.0,4.0,57.6,4.0,2.0,4.0,1.0,2016,9,276,0.0,2016,9,26,0,0,79.59,89.455,54.546,42.08266667,66.18885714285713,14.937818654102768
2016-09-27,7.0,4.67,7.4,51.7,17.0,3.0,1.0,3.0,2016,9,276,0.0,2016,9,27,1,0,94.77000000000001,79.59,62.861999999999995,68.55,69.76657142857142,14.681421296513411
2016-09-28,13.68,1.802,5.45,64.5,3.0,0.0,0.0,4.0,2016,9,276,0.0,2016,9,28,2,0,92.432,94.77000000000001,52.4,32.169999999999995,74.32485714285714,16.957384531314382
2016-09-29,7.33,2.0,4.0,50.6,4.0,0.0,1.0,1.2,2016,9,276,0.0,2016,9,29,3,0,70.13000000000001,92.432,53.16,21.880000000000003,80.04371428571429,14.964119939756943
2016-09-30,7.0,5.0,2.6,23.4,5.0,0.0,10.0,3.0,2016,9,276,0.0,2016,9,30,4,0,56.0,70.13000000000001,67.72,49.027,82.468,10.629807320298386
2016-10-01,7.33,7.65,1.2,54.038,5.0,0.0,4.0,2.0,2016,10,276,0.0,2016,10,1,5,1,81.21799999999999,56.0,83.179,50.06,80.79371428571429,13.79242372602067
2016-10-02,17.0,4.056,9.7,80.5,6.0,0.0,18.0,3.0,2016,10,276,0.0,2016,10,2,6,1,138.256,81.21799999999999,89.455,60.36,80.51357142857144,13.755767176680852
2016-10-03,3.33,5.33,3.0,59.662,2.0,2.0,17.0,3.0,2016,10,276,0.0,2016,10,3,0,0,95.322,138.256,79.59,83.055,87.48514285714285,25.978664447507544
2016-10-04,6.33,2.99,6.0,47.6,8.0,0.0,10.0,2.5,2016,10,276,0.0,2016,10,4,1,0,83.42,95.322,94.77000000000001,62.626,89.73257142857142,25.86204600605005
2016-10-05,4.0,4.0,4.0,78.2,8.0,0.0,1.0,1.0,2016,10,276,0.0,2016,10,5,2,0,100.2,83.42,92.432,60.016,88.11114285714287,25.849378454349583
2016-10-06,4.33,3.99,6.0,44.0,4.0,0.0,3.0,0.0,2016,10,276,0.0,2016,10,6,3,0,65.32,100.2,70.13000000000001,60.129999999999995,89.22085714285716,26.229730583370323
2016-10-07,4.34,4.297,6.0,47.625,4.0,0.0,0.0,1.0,2016,10,276,0.0,2016,10,7,4,0,67.262,65.32,56.0,62.120000000000005,88.53371428571428,26.868437454345894
2016-10-08,7.34,6.33,5.0,52.7,2.0,0.0,6.0,5.0,2016,10,276,0.0,2016,10,8,5,1,84.37,67.262,81.21799999999999,54.99,90.14257142857143,24.857600788338015
2016-10-09,6.68,5.02,5.5,88.4,2.0,0.0,9.0,1.0,2016,10,276,0.0,2016,10,9,6,1,117.60000000000001,84.37,138.256,64.354,90.59285714285716,24.697021435985462
2016-10-10,2.0,5.066,5.0,31.6,1.0,0.0,3.0,1.0,2016,10,276,0.0,2016,10,10,0,0,48.666,117.60000000000001,95.322,79.64,87.64200000000001,18.512675297392022
2016-10-11,7.33,2.406,11.65,52.6,54.83333333,1.0,8.0,1.0,2016,10,276,0.0,2016,10,11,1,0,138.81933333,48.666,83.42,95.95,80.97685714285714,23.113820363789426
2016-10-12,8.33,2.373,2.0,45.75,18.0,1.0,17.0,2.0,2016,10,276,0.0,2016,10,12,2,0,96.453,138.81933333,100.2,63.0,88.89104761857142,31.903067718470083
2016-10-13,4.66,4.33,3.2,42.2,20.0,0.0,3.0,2.3,2016,10,276,0.0,2016,10,13,3,0,79.69,96.453,65.32,63.759,88.35576190428571,31.71256161044567
2016-10-14,7.0,4.0,3.0,38.7,22.0,0.0,9.0,1.0,2016,10,276,0.0,2016,10,14,4,0,84.7,79.69,67.262,53.692,90.40861904714286,30.41126142595273
2016-10-15,4.0,5.97,3.35,47.2,16.0,1.0,13.0,1.0,2016,10,276,0.0,2016,10,15,5,1,91.52000000000001,84.7,84.37,84.628,92.89976190428573,28.87458726422143
2016-10-16,8.33,5.122,10.0,89.3,3.0,0.0,6.0,5.0,2016,10,276,0.0,2016,10,16,6,1,126.752,91.52000000000001,117.60000000000001,53.63,93.92119047571428,28.648136729863804
2016-10-17,2.0,5.0,5.0,50.8,1.0,0.0,9.0,1.0,2016,10,276,0.0,2016,10,17,0,0,73.8,126.752,48.666,88.863,95.22861904714286,30.08184634128652
2016-10-18,3.0,5.056,9.0,42.1,9.0,3.0,7.0,3.1,2016,10,276,0.0,2016,10,18,1,0,81.256,73.8,138.81933333,52.76,98.8191904757143,24.59799339802993
2016-10-19,4.33,6.66,5.0,26.7,11.0,0.0,2.0,1.0,2016,10,276,0.0,2016,10,19,2,0,56.69,81.256,96.453,54.546,90.59585714285713,17.632637488745843
2016-10-20,1.64,5.66,6.0,52.5,2.0,0.0,2.0,2.0,2016,10,276,0.0,2016,10,20,3,0,71.8,56.69,79.69,62.861999999999995,84.91542857142858,21.427745151688658
2016-10-21,8.66,3.825,0.0,40.8,5.0,0.0,6.0,2.0,2016,10,276,0.0,2016,10,21,4,0,66.285,71.8,84.7,52.4,83.78828571428572,21.949585339396076
2016-10-22,7.0,2.67,4.0,29.7,3.0,0.0,10.0,4.0,2016,10,276,0.0,2016,10,22,5,1,60.37,66.285,91.52000000000001,53.16,81.15757142857142,22.904857431391793
2016-10-23,12.33,5.78,3.8,51.21666667,10.0,0.0,11.0,2.0,2016,10,276,0.0,2016,10,23,6,1,96.12666667,60.37,126.752,67.72,76.70757142857143,23.57230247456503
2016-10-24,2.66,3.023,7.5,37.0,1.0,1.0,2.0,1.0,2016,10,276,0.0,2016,10,24,0,0,55.183,96.12666667,73.8,83.179,72.33252381,13.370301673334312
2016-10-25,4.33,4.572,5.4,62.4,10.0,0.0,7.0,0.0,2016,10,276,0.0,2016,10,25,1,0,93.702,55.183,81.256,89.455,69.67295238142857,14.804443253471947
2016-10-26,2.33,2.397,6.0,28.4,10.0,0.0,2.0,1.0,2016,10,276,0.0,2016,10,26,2,0,52.126999999999995,93.702,56.69,79.59,71.45095238142856,17.01043008271251
2016-10-27,6.5,2.023,3.0,32.2,10.0,2.0,4.0,0.0,2016,10,276,0.0,2016,10,27,3,0,59.723,52.126999999999995,71.8,94.77000000000001,70.79909523857143,17.742056372186987
2016-10-28,7.0,3.78,6.0,34.4,9.0,0.0,5.0,0.0,2016,10,276,0.0,2016,10,28,4,0,65.18,59.723,66.285,92.432,69.0738095242857,18.20954505062383
2016-10-29,15.33,4.54,6.1,78.5,23.0,0.0,9.0,5.0,2016,10,276,0.0,2016,10,29,5,1,141.47,65.18,60.37,70.13000000000001,68.91595238142858,18.242510095972754
2016-10-30,4.66,10.32,5.75,73.1,5.0,0.0,0.0,2.0,2016,10,276,0.0,2016,10,30,6,1,100.83,141.47,96.12666667,56.0,80.50166666714287,32.2701878487737
2016-10-31,2.66,3.82,3.0,43.8,6.0,0.0,17.0,5.0,2016,10,276,0.0,2016,10,31,0,0,81.28,100.83,55.183,81.21799999999999,81.17357142857144,32.69589796318569
2016-11-01,2.33,1.703,4.0,25.9,18.0,0.0,6.0,3.0,2016,11,276,0.0,2016,11,1,1,0,60.933,81.28,93.702,138.256,84.90171428571429,30.66305769007331
2016-11-02,4.0,3.703,4.1,42.2,1.0,0.0,2.0,3.0,2016,11,276,0.0,2016,11,2,2,0,60.003,60.933,52.126999999999995,95.322,80.22042857142857,31.583201826588933
2016-11-03,2.0,1.0,3.0,42.5,3.0,0.0,0.0,1.0,2016,11,276,0.0,2016,11,3,3,0,52.5,60.003,59.723,83.42,81.34557142857143,30.538592768589012
2016-11-04,8.33,4.373,3.6,24.3,14.0,1.0,6.0,4.2,2016,11,276,0.0,2016,11,4,4,0,65.803,52.5,65.18,100.2,80.31371428571428,31.497915754931544
2016-11-05,7.666666667,3.02,5.8,35.4,9.0,0.0,0.0,2.0,2016,11,276,0.0,2016,11,5,5,1,62.886666667,65.803,141.47,65.32,80.40271428571428,31.44886923094
2016-11-06,8.0,4.34,3.0,42.45,3.0,2.0,11.0,5.0,2016,11,276,0.0,2016,11,6,6,1,78.79,62.886666667,100.83,67.262,69.17652380957142,16.480267629567273
2016-11-07,5.0,2.726,6.3,35.0,9.0,0.0,5.0,1.0,2016,11,276,0.0,2016,11,7,0,0,64.026,78.79,81.28,84.37,66.027952381,10.41375038185231
2016-11-08,7.0,2.35,8.0,20.0,19.16666667,2.0,8.0,3.0,2016,11,276,0.0,2016,11,8,1,0,69.51666667,64.026,60.933,117.60000000000001,63.56309523814286,7.953315804470776
2016-11-09,2.34,5.66,1.4,25.0,18.0,0.0,4.0,0.0,2016,11,276,0.0,2016,11,9,2,0,56.4,69.51666667,60.003,48.666,64.78933333385714,8.13975211001256
2016-11-10,7.33,6.33,7.0,31.1,5.0,2.0,12.0,3.4,2016,11,276,0.0,2016,11,10,3,0,74.16000000000001,56.4,52.5,138.81933333,64.27461904814285,8.594094851573667
2016-11-11,10.66,1.759,4.0,33.0,6.0,0.0,1.0,1.0,2016,11,276,0.0,2016,11,11,4,0,57.419,74.16000000000001,65.803,96.453,67.36890476242857,7.474486294166429
2016-11-12,8.0,3.825,7.0,56.5,10.0,0.0,1.0,1.2,2016,11,276,0.0,2016,11,12,5,1,87.525,57.419,62.886666667,79.69,66.17119047671429,8.383660523652198
2016-11-13,6.0,11.32,3.6,60.2,0.0,0.0,5.0,1.0,2016,11,276,0.0,2016,11,13,6,1,87.12,87.525,78.79,84.7,69.69095238142857,11.403147227075113
2016-11-14,10.0,4.726,3.8,50.5,5.0,3.0,1.0,1.0,2016,11,276,0.0,2016,11,14,0,0,79.026,87.12,64.026,91.52000000000001,70.88095238142857,12.853384336557072
2016-11-15,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,2016,11,276,0.0,2016,11,15,1,0,77.76,79.026,69.51666667,126.752,73.02380952428572,12.770183402714492
2016-11-16,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,2016,11,276,0.0,2016,11,16,2,0,66.07900000000001,77.76,56.4,73.8,74.20142857142856,12.77294959223274
2016-11-17,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,2016,11,276,0.0,2016,11,17,3,0,57.226,66.07900000000001,74.16000000000001,81.256,75.58414285714287,10.913211739730633
2016-11-18,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,2016,11,276,0.0,2016,11,18,4,0,54.91,57.226,57.419,56.69,73.16499999999999,12.965445126694943
2016-11-19,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,2016,11,276,0.0,2016,11,19,5,1,55.099999999999994,54.91,87.525,71.8,72.80657142857143,13.49707261911703
2016-11-20,7.0,4.34,5.0,25.5,3.0,0.0,0.0,2.0,2016,11,276,0.0,2016,11,20,6,1,46.84,55.099999999999994,87.12,66.285,68.17442857142858,13.163833760942104
2016-11-21,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,2016,11,276,0.0,2016,11,21,0,0,56.93,46.84,79.026,60.37,62.42014285714286,12.275718939279932
2016-11-22,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,2016,11,276,0.0,2016,11,22,1,0,46.813,56.93,77.76,96.12666667,59.263571428571424,9.906220501233234
2016-11-23,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,2016,11,276,0.0,2016,11,23,2,0,61.154,46.813,66.07900000000001,55.183,54.842571428571425,6.644313354469935
2016-11-24,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,2016,11,276,0.0,2016,11,24,3,0,62.003,61.154,57.226,93.702,54.138999999999996,5.4005109943418
2016-11-25,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,2016,11,276,0.0,2016,11,25,4,0,70.34,62.003,54.91,52.126999999999995,54.82142857142857,6.110729357917992
2016-11-26,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,2016,11,276,0.0,2016,11,26,5,1,74.33,70.34,55.099999999999994,59.723,57.02571428571429,8.474001076121095
2016-11-27,9.33,5.693,3.9,61.0,5.0,0.0,1.0,0.0,2016,11,276,0.0,2016,11,27,6,1,85.923,74.33,46.84,65.18,59.77285714285714,10.596811917248019
2016-11-28,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,2016,11,276,0.0,2016,11,28,0,0,47.913,85.923,56.93,141.47,65.35614285714287,12.728669469987643
2016-11-29,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,2016,11,276,0.0,2016,11,29,1,0,67.95,47.913,46.813,100.83,64.068,14.105331876043845
2016-11-30,3.33,2.99,4.3,24.6,13.0,0.0,7.0,0.0,2016,11,276,0.0,2016,11,30,2,0,55.22,67.95,61.154,81.28,67.08757142857144,11.883269343312856
2016-12-01,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,2016,12,276,0.0,2016,12,1,3,0,81.025,55.22,62.003,60.933,66.23985714285715,12.568970965948731
2016-12-02,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,2016,12,276,0.0,2016,12,2,4,0,93.476,81.025,70.34,60.003,68.95728571428572,13.520556888362
2016-12-03,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,2016,12,276,0.0,2016,12,3,5,1,59.15,93.476,74.33,52.5,72.26242857142857,16.429751558855607
2016-12-04,7.0,9.123,2.9,67.0,4.0,0.0,0.0,0.0,2016,12,276,0.0,2016,12,4,6,1,90.023,59.15,85.923,65.803,70.09385714285715,17.09952452973069
2016-12-05,9.5,1.68,4.0,23.0,6.0,1.0,13.0,2.0,2016,12,276,0.0,2016,12,5,0,0,60.18,90.023,47.913,62.886666667,70.67957142857144,17.78843246660739
2016-12-06,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,2016,12,276,0.0,2016,12,6,1,0,67.69,60.18,67.95,78.79,72.432,15.647135850798294
2016-12-07,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,2016,12,276,0.0,2016,12,7,2,0,76.76599999999999,67.69,55.22,64.026,72.39485714285715,15.659851770569043
2016-12-08,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,2016,12,276,0.0,2016,12,8,3,0,59.040000000000006,76.76599999999999,81.025,69.51666667,75.47285714285714,13.718590360390307
2016-12-09,5.66,1.67,4.0,35.062,2.0,0.0,0.0,2.0,2016,12,276,0.0,2016,12,9,4,0,50.391999999999996,59.040000000000006,93.476,56.4,72.33214285714287,14.71599033283844
2016-12-10,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,2016,12,276,0.0,2016,12,10,5,1,87.17,50.391999999999996,59.15,74.16000000000001,66.17728571428572,13.344746390924797
2016-12-11,3.34,4.726,8.55,62.062,7.0,0.0,14.0,1.0,2016,12,276,0.0,2016,12,11,6,1,100.678,87.17,90.023,57.419,70.18014285714285,14.98690978185724
2016-12-12,3.66,2.429,3.1,44.5,28.33333333,3.0,21.0,4.0,2016,12,276,0.0,2016,12,12,0,0,110.02233333,100.678,60.18,87.525,71.70228571428571,17.643727249028174
2016-12-13,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,2016,12,276,0.0,2016,12,13,1,0,71.7,110.02233333,67.69,87.12,78.82261904714287,21.78904778866586
2016-12-14,5.83,3.78,5.65,32.2,21.0,0.0,10.0,1.2,2016,12,276,0.0,2016,12,14,2,0,79.66000000000001,71.7,76.76599999999999,79.026,79.39547618999998,21.498352492379674
2016-12-15,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,2016,12,276,0.0,2016,12,15,3,0,50.79,79.66000000000001,59.040000000000006,77.76,79.80890476142858,21.46716222841377
2016-12-16,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,2016,12,276,0.0,2016,12,16,4,0,90.625,50.79,50.391999999999996,66.07900000000001,78.63033333285715,22.97121582591305
2016-12-17,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,2016,12,276,0.0,2016,12,17,5,1,89.75,90.625,87.17,57.226,84.37790476142857,19.499089965417465
2016-12-18,1.67,5.02,4.2,60.7,13.0,0.0,5.0,1.0,2016,12,276,0.0,2016,12,18,6,1,90.59,89.75,100.678,54.91,84.74647619,19.584857050035616
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,12,276,0.0,2016,12,19,0,0,0.0,90.59,110.02233333,55.099999999999994,83.30533333285715,18.561585889898897
2016-12-20,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,2016,12,276,0.0,2016,12,20,1,0,74.99000000000001,0.0,71.7,46.84,67.58785714285715,33.075423637642636
2016-12-21,1.34,2.812,0.25,37.0,5.0,0.0,6.0,2.5,2016,12,276,0.0,2016,12,21,2,0,54.902,74.99000000000001,79.66000000000001,56.93,68.05785714285715,33.16684487269673
2016-12-22,4.34,4.165,3.8,38.4,1.0,0.0,5.0,0.0,2016,12,276,0.0,2016,12,22,3,0,56.705,54.902,50.79,46.813,64.521,33.04325181233439
2016-12-23,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,2016,12,276,0.0,2016,12,23,4,0,59.15,56.705,90.625,61.154,65.366,32.70751764248304
2016-12-24,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,2016,12,276,0.0,2016,12,24,5,1,107.23,59.15,89.75,62.003,60.86957142857143,30.761953632461665
2016-12-25,2.33,7.627,5.7,79.8,0.0,0.0,9.0,1.0,2016,12,276,0.0,2016,12,25,6,1,105.457,107.23,90.59,70.34,63.36671428571429,34.032697202907215
2016-12-26,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,2016,12,276,0.0,2016,12,26,0,0,85.914,105.457,0.0,74.33,65.49057142857143,36.396557428128474
2016-12-27,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,2016,12,276,0.0,2016,12,27,1,0,88.616666667,85.914,74.99000000000001,85.923,77.764,22.442142284847424
2016-12-28,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,2016,12,276,0.0,2016,12,28,2,0,94.32000000000001,88.616666667,54.902,47.913,79.71066666671427,22.750301177515414
2016-12-29,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,2016,12,276,0.0,2016,12,29,3,0,119.56,94.32000000000001,56.705,67.95,85.34180952385714,20.33654965624702
2016-12-30,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,2016,12,276,0.0,2016,12,30,4,0,198.95,119.56,59.15,55.22,94.32109523814286,19.441691488956074
2016-12-31,8.33,7.759,7.45,108.7,7.0,0.0,12.0,0.0,2016,12,276,0.0,2016,12,31,5,1,151.239,198.95,107.23,81.025,114.29252380957142,39.12814899966517
2017-01-01,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,2017,1,276,0.0,2017,1,1,6,1,52.2375,151.239,105.457,93.476,120.57952380957143,41.28064627677464
2017-01-02,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,2017,1,276,0.0,2017,1,2,0,0,40.35,52.2375,85.914,59.15,112.97673809528571,48.754274308113544
2017-01-03,6.25,5.83125,4.625,66.8125,8.75,0.0,7.03125,1.875,2017,1,276,0.0,2017,1,3,1,0,101.175,40.35,88.616666667,90.023,106.46759523814285,55.53909177007523
2017-01-04,6.804166667,5.970833333,6.416666667,56.76666667,10.0,1.25,5.0,2.916666667,2017,1,276,0.0,2017,1,4,2,0,95.125000004,101.175,94.32000000000001,60.18,108.26164285714286,55.06718616586639
2017-01-05,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0.0,11.25,2.5,2017,1,276,0.0,2017,1,5,3,0,111.133333327,95.125000004,119.56,67.69,108.37664285771429,55.034049094251806
2017-01-06,4.583333333,3.05,5.625,65.5625,10.83333333,0.0,15.41666667,2.5,2017,1,276,0.0,2017,1,6,4,0,107.570833333,111.133333327,198.95,76.76599999999999,107.172833333,54.840476417241454
2017-01-07,2.916666667,5.154166667,5.958333333,34.625,8.75,0.0,2.5,0.0,2017,1,276,0.0,2017,1,7,5,1,59.904166667,107.570833333,151.239,59.040000000000006,94.1186666662857,37.48132497893971
2017-01-08,5.416666667,1.859583333,5.083333333,25.375,10.0,2.083333333,3.333333333,1.666666667,2017,1,276,0.0,2017,1,8,6,1,54.817916666,59.904166667,52.2375,50.391999999999996,81.070833333,29.283886867056637
2017-01-09,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,2017,1,276,0.0,2017,1,9,0,0,79.98625,54.817916666,40.35,87.17,81.43946428528571,28.87380439439617
2017-01-10,6.3875,4.73875,13.29166667,54.25,25.0,1.666666667,7.5,0.833333333,2017,1,276,0.0,2017,1,10,1,0,113.66791667,79.98625,101.175,100.678,87.10178571385714,22.699170506206745
2017-01-11,9.308333333,5.501666667,9.166666667,51.04166667,20.0,1.25,1.666666667,2.916666667,2017,1,276,0.0,2017,1,11,2,0,100.851666671,113.66791667,95.125000004,110.02233333,88.88648809528571,24.416257785617535
2017-01-12,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,2017,1,276,0.0,2017,1,12,3,0,109.88416667,100.851666671,111.133333327,71.7,89.70458333342857,24.753731618704922
2017-01-13,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0.0,3.333333333,1.333333333,2017,1,276,0.0,2017,1,13,4,0,98.904166667,109.88416667,107.570833333,79.66000000000001,89.52613095385713,24.57737684298798
2017-01-14,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,2017,1,276,0.0,2017,1,14,5,1,90.964583339,98.904166667,59.904166667,50.79,88.28803571585715,23.72021228843341
2017-01-15,8.05,6.525,9.083333333,38.79166667,15.41666667,0.0,7.5,1.25,2017,1,276,0.0,2017,1,15,6,1,86.616666673,90.964583339,54.817916666,90.625,92.72523809757142,20.164280945161103
2017-01-16,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,2017,1,276,0.0,2017,1,16,0,0,104.3875,86.616666673,79.98625,89.75,97.26791666999999,12.216706339122407
2017-01-17,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,2017,1,276,0.0,2017,1,17,1,0,86.36416666100001,104.3875,113.66791667,90.59,100.75380952714286,9.682112402755791
2017-01-18,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,2017,1,276,0.0,2017,1,18,2,0,88.229166666,86.36416666100001,100.851666671,0.0,96.85327381157143,9.09439580104504
2017-01-19,5.0,5.7,7.833333333,37.75,15.83333333,0.0,2.5,3.333333333,2017,1,276,0.0,2017,1,19,3,0,77.949999996,88.229166666,109.88416667,74.99000000000001,95.05005952514286,9.415193538255977
2017-01-20,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,2017,1,276,0.0,2017,1,20,4,0,91.34708333,77.949999996,98.904166667,54.902,90.48803571457142,8.742159235132664
2017-01-21,5.695833333,2.4,4.583333333,50.20833333,15.0,2.083333333,4.583333333,2.916666667,2017,1,276,0.0,2017,1,21,5,1,87.470833329,91.34708333,90.964583339,56.705,89.40845238071428,7.961368076828315
2017-01-22,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,2017,1,276,0.0,2017,1,22,6,1,82.915833334,87.470833329,86.616666673,59.15,88.90934523642856,7.957065606201176
